,path,emotion
514,data/custom\03-01-04-01-01-02-11.wav,sad
515,data/custom\03-01-04-01-01-02-12.wav,sad
516,data/custom\03-01-04-01-01-02-13.wav,sad
517,data/custom\03-01-04-01-01-02-14.wav,sad
518,data/custom\03-01-04-01-01-02-15.wav,sad
519,data/custom\03-01-04-01-01-02-16.wav,sad
520,data/custom\03-01-04-01-01-02-17.wav,sad
521,data/custom\03-01-04-01-01-02-18.wav,sad
522,data/custom\03-01-04-01-01-02-19.wav,sad
523,data/custom\03-01-04-01-01-02-20.wav,sad
524,data/custom\03-01-04-01-01-02-21.wav,sad
525,data/custom\03-01-04-01-01-02-22.wav,sad
526,data/custom\03-01-04-01-01-02-23.wav,sad
527,data/custom\03-01-04-01-01-02-24.wav,sad
528,data/custom\03-01-04-01-02-01-01.wav,sad
529,data/custom\03-01-04-01-02-01-02.wav,sad
530,data/custom\03-01-04-01-02-01-03.wav,sad
531,data/custom\03-01-04-01-02-01-04.wav,sad
532,data/custom\03-01-04-01-02-01-05.wav,sad
533,data/custom\03-01-04-01-02-01-06.wav,sad
534,data/custom\03-01-04-01-02-01-07.wav,sad
535,data/custom\03-01-04-01-02-01-08.wav,sad
536,data/custom\03-01-04-01-02-01-09.wav,sad
537,data/custom\03-01-04-01-02-01-10.wav,sad
538,data/custom\03-01-04-01-02-01-11.wav,sad
539,data/custom\03-01-04-01-02-01-12.wav,sad
540,data/custom\03-01-04-01-02-01-13.wav,sad
541,data/custom\03-01-04-01-02-01-14.wav,sad
542,data/custom\03-01-04-01-02-01-15.wav,sad
543,data/custom\03-01-04-01-02-01-16.wav,sad
544,data/custom\03-01-04-01-02-01-17.wav,sad
545,data/custom\03-01-04-01-02-01-18.wav,sad
546,data/custom\03-01-04-01-02-01-19.wav,sad
547,data/custom\03-01-04-01-02-01-20.wav,sad
548,data/custom\03-01-04-01-02-01-21.wav,sad
549,data/custom\03-01-04-01-02-01-22.wav,sad
550,data/custom\03-01-04-01-02-01-23.wav,sad
551,data/custom\03-01-04-01-02-01-24.wav,sad
552,data/custom\03-01-04-01-02-02-01.wav,sad
553,data/custom\03-01-04-01-02-02-02.wav,sad
554,data/custom\03-01-04-01-02-02-03.wav,sad
555,data/custom\03-01-04-01-02-02-04.wav,sad
556,data/custom\03-01-04-01-02-02-05.wav,sad
557,data/custom\03-01-04-01-02-02-06.wav,sad
558,data/custom\03-01-04-01-02-02-07.wav,sad
559,data/custom\03-01-04-01-02-02-08.wav,sad
560,data/custom\03-01-04-01-02-02-09.wav,sad
561,data/custom\03-01-04-01-02-02-10.wav,sad
562,data/custom\03-01-04-01-02-02-11.wav,sad
563,data/custom\03-01-04-01-02-02-12.wav,sad
564,data/custom\03-01-04-01-02-02-13.wav,sad
565,data/custom\03-01-04-01-02-02-14.wav,sad
566,data/custom\03-01-04-01-02-02-15.wav,sad
567,data/custom\03-01-04-01-02-02-16.wav,sad
568,data/custom\03-01-04-01-02-02-17.wav,sad
569,data/custom\03-01-04-01-02-02-18.wav,sad
570,data/custom\03-01-04-01-02-02-19.wav,sad
571,data/custom\03-01-04-01-02-02-20.wav,sad
572,data/custom\03-01-04-01-02-02-21.wav,sad
573,data/custom\03-01-04-01-02-02-22.wav,sad
574,data/custom\03-01-04-01-02-02-23.wav,sad
575,data/custom\03-01-04-01-02-02-24.wav,sad
576,data/custom\03-01-04-02-01-01-01.wav,sad
577,data/custom\03-01-04-02-01-01-02.wav,sad
578,data/custom\03-01-04-02-01-01-03.wav,sad
579,data/custom\03-01-04-02-01-01-04.wav,sad
580,data/custom\03-01-04-02-01-01-05.wav,sad
581,data/custom\03-01-04-02-01-01-06.wav,sad
582,data/custom\03-01-04-02-01-01-07.wav,sad
583,data/custom\03-01-04-02-01-01-08.wav,sad
584,data/custom\03-01-04-02-01-01-09.wav,sad
585,data/custom\03-01-04-02-01-01-10.wav,sad
586,data/custom\03-01-04-02-01-01-11.wav,sad
587,data/custom\03-01-04-02-01-01-12.wav,sad
588,data/custom\03-01-04-02-01-01-13.wav,sad
589,data/custom\03-01-04-02-01-01-14.wav,sad
590,data/custom\03-01-04-02-01-01-15.wav,sad
591,data/custom\03-01-04-02-01-01-16.wav,sad
592,data/custom\03-01-04-02-01-01-17.wav,sad
593,data/custom\03-01-04-02-01-01-18.wav,sad
594,data/custom\03-01-04-02-01-01-19.wav,sad
595,data/custom\03-01-04-02-01-01-20.wav,sad
596,data/custom\03-01-04-02-01-01-21.wav,sad
597,data/custom\03-01-04-02-01-01-22.wav,sad
598,data/custom\03-01-04-02-01-01-23.wav,sad
599,data/custom\03-01-04-02-01-01-24.wav,sad
600,data/custom\03-01-04-02-01-02-01.wav,sad
601,data/custom\03-01-04-02-01-02-02.wav,sad
602,data/custom\03-01-04-02-01-02-03.wav,sad
603,data/custom\03-01-04-02-01-02-04.wav,sad
604,data/custom\03-01-04-02-01-02-05.wav,sad
605,data/custom\03-01-04-02-01-02-06.wav,sad
606,data/custom\03-01-04-02-01-02-07.wav,sad
607,data/custom\03-01-04-02-01-02-08.wav,sad
608,data/custom\03-01-04-02-01-02-09.wav,sad
609,data/custom\03-01-04-02-01-02-10.wav,sad
610,data/custom\03-01-04-02-01-02-11.wav,sad
611,data/custom\03-01-04-02-01-02-12.wav,sad
612,data/custom\03-01-04-02-01-02-13.wav,sad
613,data/custom\03-01-04-02-01-02-14.wav,sad
614,data/custom\03-01-04-02-01-02-15.wav,sad
615,data/custom\03-01-04-02-01-02-16.wav,sad
616,data/custom\03-01-04-02-01-02-17.wav,sad
617,data/custom\03-01-04-02-01-02-18.wav,sad
618,data/custom\03-01-04-02-01-02-19.wav,sad
619,data/custom\03-01-04-02-01-02-20.wav,sad
620,data/custom\03-01-04-02-01-02-21.wav,sad
621,data/custom\03-01-04-02-01-02-22.wav,sad
622,data/custom\03-01-04-02-01-02-23.wav,sad
623,data/custom\03-01-04-02-01-02-24.wav,sad
624,data/custom\03-01-04-02-02-01-01.wav,sad
625,data/custom\03-01-04-02-02-01-02.wav,sad
626,data/custom\03-01-04-02-02-01-03.wav,sad
627,data/custom\03-01-04-02-02-01-04.wav,sad
628,data/custom\03-01-04-02-02-01-05.wav,sad
629,data/custom\03-01-04-02-02-01-06.wav,sad
630,data/custom\03-01-04-02-02-01-07.wav,sad
631,data/custom\03-01-04-02-02-01-08.wav,sad
632,data/custom\03-01-04-02-02-01-09.wav,sad
633,data/custom\03-01-04-02-02-01-10.wav,sad
634,data/custom\03-01-04-02-02-01-11.wav,sad
635,data/custom\03-01-04-02-02-01-12.wav,sad
636,data/custom\03-01-04-02-02-01-13.wav,sad
637,data/custom\03-01-04-02-02-01-14.wav,sad
638,data/custom\03-01-04-02-02-01-15.wav,sad
639,data/custom\03-01-04-02-02-01-16.wav,sad
640,data/custom\03-01-04-02-02-01-17.wav,sad
641,data/custom\03-01-04-02-02-01-18.wav,sad
642,data/custom\03-01-04-02-02-01-19.wav,sad
643,data/custom\03-01-04-02-02-01-20.wav,sad
644,data/custom\03-01-04-02-02-01-21.wav,sad
645,data/custom\03-01-04-02-02-01-22.wav,sad
646,data/custom\03-01-04-02-02-01-23.wav,sad
647,data/custom\03-01-04-02-02-01-24.wav,sad
648,data/custom\03-01-04-02-02-02-01.wav,sad
649,data/custom\03-01-04-02-02-02-02.wav,sad
650,data/custom\03-01-04-02-02-02-03.wav,sad
651,data/custom\03-01-04-02-02-02-04.wav,sad
652,data/custom\03-01-04-02-02-02-05.wav,sad
653,data/custom\03-01-04-02-02-02-06.wav,sad
654,data/custom\03-01-04-02-02-02-07.wav,sad
655,data/custom\03-01-04-02-02-02-08.wav,sad
656,data/custom\03-01-04-02-02-02-09.wav,sad
657,data/custom\03-01-04-02-02-02-10.wav,sad
658,data/custom\03-01-04-02-02-02-11.wav,sad
659,data/custom\03-01-04-02-02-02-12.wav,sad
660,data/custom\03-01-04-02-02-02-13.wav,sad
661,data/custom\03-01-04-02-02-02-14.wav,sad
662,data/custom\03-01-04-02-02-02-15.wav,sad
663,data/custom\03-01-04-02-02-02-16.wav,sad
664,data/custom\03-01-04-02-02-02-17.wav,sad
665,data/custom\03-01-04-02-02-02-18.wav,sad
666,data/custom\03-01-04-02-02-02-19.wav,sad
667,data/custom\03-01-04-02-02-02-20.wav,sad
668,data/custom\03-01-04-02-02-02-21.wav,sad
669,data/custom\03-01-04-02-02-02-22.wav,sad
670,data/custom\03-01-04-02-02-02-23.wav,sad
671,data/custom\03-01-04-02-02-02-24.wav,sad
672,data/custom\03-01-05-01-01-01-01.wav,angry
673,data/custom\03-01-05-01-01-01-02.wav,angry
674,data/custom\03-01-05-01-01-01-03.wav,angry
675,data/custom\03-01-05-01-01-01-04.wav,angry
676,data/custom\03-01-05-01-01-01-05.wav,angry
677,data/custom\03-01-05-01-01-01-06.wav,angry
678,data/custom\03-01-05-01-01-01-07.wav,angry
679,data/custom\03-01-05-01-01-01-08.wav,angry
680,data/custom\03-01-05-01-01-01-09.wav,angry
681,data/custom\03-01-05-01-01-01-10.wav,angry
682,data/custom\03-01-05-01-01-01-11.wav,angry
683,data/custom\03-01-05-01-01-01-12.wav,angry
684,data/custom\03-01-05-01-01-01-13.wav,angry
685,data/custom\03-01-05-01-01-01-14.wav,angry
686,data/custom\03-01-05-01-01-01-15.wav,angry
687,data/custom\03-01-05-01-01-01-16.wav,angry
688,data/custom\03-01-05-01-01-01-17.wav,angry
689,data/custom\03-01-05-01-01-01-18.wav,angry
690,data/custom\03-01-05-01-01-01-19.wav,angry
691,data/custom\03-01-05-01-01-01-20.wav,angry
692,data/custom\03-01-05-01-01-01-21.wav,angry
693,data/custom\03-01-05-01-01-01-22.wav,angry
694,data/custom\03-01-05-01-01-01-23.wav,angry
695,data/custom\03-01-05-01-01-01-24.wav,angry
696,data/custom\03-01-05-01-01-02-01.wav,angry
697,data/custom\03-01-05-01-01-02-02.wav,angry
698,data/custom\03-01-05-01-01-02-03.wav,angry
699,data/custom\03-01-05-01-01-02-04.wav,angry
700,data/custom\03-01-05-01-01-02-05.wav,angry
701,data/custom\03-01-05-01-01-02-06.wav,angry
702,data/custom\03-01-05-01-01-02-07.wav,angry
703,data/custom\03-01-05-01-01-02-08.wav,angry
704,data/custom\03-01-05-01-01-02-09.wav,angry
705,data/custom\03-01-05-01-01-02-10.wav,angry
706,data/custom\03-01-05-01-01-02-11.wav,angry
707,data/custom\03-01-05-01-01-02-12.wav,angry
708,data/custom\03-01-05-01-01-02-13.wav,angry
709,data/custom\03-01-05-01-01-02-14.wav,angry
710,data/custom\03-01-05-01-01-02-15.wav,angry
711,data/custom\03-01-05-01-01-02-16.wav,angry
712,data/custom\03-01-05-01-01-02-17.wav,angry
713,data/custom\03-01-05-01-01-02-18.wav,angry
714,data/custom\03-01-05-01-01-02-19.wav,angry
715,data/custom\03-01-05-01-01-02-20.wav,angry
716,data/custom\03-01-05-01-01-02-21.wav,angry
717,data/custom\03-01-05-01-01-02-22.wav,angry
718,data/custom\03-01-05-01-01-02-23.wav,angry
719,data/custom\03-01-05-01-01-02-24.wav,angry
720,data/custom\03-01-05-01-02-01-01.wav,angry
721,data/custom\03-01-05-01-02-01-02.wav,angry
722,data/custom\03-01-05-01-02-01-03.wav,angry
723,data/custom\03-01-05-01-02-01-04.wav,angry
724,data/custom\03-01-05-01-02-01-05.wav,angry
725,data/custom\03-01-05-01-02-01-06.wav,angry
726,data/custom\03-01-05-01-02-01-07.wav,angry
727,data/custom\03-01-05-01-02-01-08.wav,angry
728,data/custom\03-01-05-01-02-01-09.wav,angry
729,data/custom\03-01-05-01-02-01-10.wav,angry
730,data/custom\03-01-05-01-02-01-11.wav,angry
731,data/custom\03-01-05-01-02-01-12.wav,angry
732,data/custom\03-01-05-01-02-01-13.wav,angry
733,data/custom\03-01-05-01-02-01-14.wav,angry
734,data/custom\03-01-05-01-02-01-15.wav,angry
735,data/custom\03-01-05-01-02-01-16.wav,angry
736,data/custom\03-01-05-01-02-01-17.wav,angry
737,data/custom\03-01-05-01-02-01-18.wav,angry
738,data/custom\03-01-05-01-02-01-19.wav,angry
739,data/custom\03-01-05-01-02-01-20.wav,angry
740,data/custom\03-01-05-01-02-01-21.wav,angry
741,data/custom\03-01-05-01-02-01-22.wav,angry
742,data/custom\03-01-05-01-02-01-23.wav,angry
743,data/custom\03-01-05-01-02-01-24.wav,angry
744,data/custom\03-01-05-01-02-02-01.wav,angry
745,data/custom\03-01-05-01-02-02-02.wav,angry
746,data/custom\03-01-05-01-02-02-03.wav,angry
747,data/custom\03-01-05-01-02-02-04.wav,angry
748,data/custom\03-01-05-01-02-02-05.wav,angry
749,data/custom\03-01-05-01-02-02-06.wav,angry
750,data/custom\03-01-05-01-02-02-07.wav,angry
751,data/custom\03-01-05-01-02-02-08.wav,angry
752,data/custom\03-01-05-01-02-02-09.wav,angry
753,data/custom\03-01-05-01-02-02-10.wav,angry
754,data/custom\03-01-05-01-02-02-11.wav,angry
755,data/custom\03-01-05-01-02-02-12.wav,angry
756,data/custom\03-01-05-01-02-02-13.wav,angry
757,data/custom\03-01-05-01-02-02-14.wav,angry
758,data/custom\03-01-05-01-02-02-15.wav,angry
759,data/custom\03-01-05-01-02-02-16.wav,angry
760,data/custom\03-01-05-01-02-02-17.wav,angry
761,data/custom\03-01-05-01-02-02-18.wav,angry
762,data/custom\03-01-05-01-02-02-19.wav,angry
763,data/custom\03-01-05-01-02-02-20.wav,angry
764,data/custom\03-01-05-01-02-02-21.wav,angry
765,data/custom\03-01-05-01-02-02-22.wav,angry
766,data/custom\03-01-05-01-02-02-23.wav,angry
767,data/custom\03-01-05-01-02-02-24.wav,angry
768,data/custom\03-01-05-02-01-01-01.wav,angry
769,data/custom\03-01-05-02-01-01-02.wav,angry
770,data/custom\03-01-05-02-01-01-03.wav,angry
771,data/custom\03-01-05-02-01-01-04.wav,angry
772,data/custom\03-01-05-02-01-01-05.wav,angry
773,data/custom\03-01-05-02-01-01-06.wav,angry
774,data/custom\03-01-05-02-01-01-07.wav,angry
775,data/custom\03-01-05-02-01-01-08.wav,angry
776,data/custom\03-01-05-02-01-01-09.wav,angry
777,data/custom\03-01-05-02-01-01-10.wav,angry
778,data/custom\03-01-05-02-01-01-11.wav,angry
779,data/custom\03-01-05-02-01-01-12.wav,angry
780,data/custom\03-01-05-02-01-01-13.wav,angry
781,data/custom\03-01-05-02-01-01-14.wav,angry
782,data/custom\03-01-05-02-01-01-15.wav,angry
783,data/custom\03-01-05-02-01-01-16.wav,angry
784,data/custom\03-01-05-02-01-01-17.wav,angry
785,data/custom\03-01-05-02-01-01-18.wav,angry
786,data/custom\03-01-05-02-01-01-19.wav,angry
787,data/custom\03-01-05-02-01-01-20.wav,angry
788,data/custom\03-01-05-02-01-01-21.wav,angry
789,data/custom\03-01-05-02-01-01-22.wav,angry
790,data/custom\03-01-05-02-01-01-23.wav,angry
791,data/custom\03-01-05-02-01-01-24.wav,angry
792,data/custom\03-01-05-02-01-02-01.wav,angry
793,data/custom\03-01-05-02-01-02-02.wav,angry
794,data/custom\03-01-05-02-01-02-03.wav,angry
795,data/custom\03-01-05-02-01-02-04.wav,angry
796,data/custom\03-01-05-02-01-02-05.wav,angry
797,data/custom\03-01-05-02-01-02-06.wav,angry
798,data/custom\03-01-05-02-01-02-07.wav,angry
799,data/custom\03-01-05-02-01-02-08.wav,angry
800,data/custom\03-01-05-02-01-02-09.wav,angry
801,data/custom\03-01-05-02-01-02-10.wav,angry
802,data/custom\03-01-05-02-01-02-11.wav,angry
803,data/custom\03-01-05-02-01-02-12.wav,angry
804,data/custom\03-01-05-02-01-02-13.wav,angry
805,data/custom\03-01-05-02-01-02-14.wav,angry
806,data/custom\03-01-05-02-01-02-15.wav,angry
807,data/custom\03-01-05-02-01-02-16.wav,angry
808,data/custom\03-01-05-02-01-02-17.wav,angry
809,data/custom\03-01-05-02-01-02-18.wav,angry
810,data/custom\03-01-05-02-01-02-19.wav,angry
811,data/custom\03-01-05-02-01-02-20.wav,angry
812,data/custom\03-01-05-02-01-02-21.wav,angry
813,data/custom\03-01-05-02-01-02-22.wav,angry
814,data/custom\03-01-05-02-01-02-23.wav,angry
815,data/custom\03-01-05-02-01-02-24.wav,angry
816,data/custom\03-01-05-02-02-01-01.wav,angry
817,data/custom\03-01-05-02-02-01-02.wav,angry
818,data/custom\03-01-05-02-02-01-03.wav,angry
819,data/custom\03-01-05-02-02-01-04.wav,angry
820,data/custom\03-01-05-02-02-01-05.wav,angry
821,data/custom\03-01-05-02-02-01-06.wav,angry
822,data/custom\03-01-05-02-02-01-07.wav,angry
823,data/custom\03-01-05-02-02-01-08.wav,angry
824,data/custom\03-01-05-02-02-01-09.wav,angry
825,data/custom\03-01-05-02-02-01-10.wav,angry
826,data/custom\03-01-05-02-02-01-11.wav,angry
827,data/custom\03-01-05-02-02-01-12.wav,angry
828,data/custom\03-01-05-02-02-01-13.wav,angry
829,data/custom\03-01-05-02-02-01-14.wav,angry
830,data/custom\03-01-05-02-02-01-15.wav,angry
831,data/custom\03-01-05-02-02-01-16.wav,angry
832,data/custom\03-01-05-02-02-01-17.wav,angry
833,data/custom\03-01-05-02-02-01-18.wav,angry
834,data/custom\03-01-05-02-02-01-19.wav,angry
835,data/custom\03-01-05-02-02-01-20.wav,angry
836,data/custom\03-01-05-02-02-01-21.wav,angry
837,data/custom\03-01-05-02-02-01-22.wav,angry
838,data/custom\03-01-05-02-02-01-23.wav,angry
839,data/custom\03-01-05-02-02-01-24.wav,angry
840,data/custom\03-01-05-02-02-02-01.wav,angry
841,data/custom\03-01-05-02-02-02-02.wav,angry
842,data/custom\03-01-05-02-02-02-03.wav,angry
843,data/custom\03-01-05-02-02-02-04.wav,angry
844,data/custom\03-01-05-02-02-02-05.wav,angry
845,data/custom\03-01-05-02-02-02-06.wav,angry
846,data/custom\03-01-05-02-02-02-07.wav,angry
847,data/custom\03-01-05-02-02-02-08.wav,angry
848,data/custom\03-01-05-02-02-02-09.wav,angry
849,data/custom\03-01-05-02-02-02-10.wav,angry
850,data/custom\03-01-05-02-02-02-11.wav,angry
851,data/custom\03-01-05-02-02-02-12.wav,angry
852,data/custom\03-01-05-02-02-02-13.wav,angry
853,data/custom\03-01-05-02-02-02-14.wav,angry
854,data/custom\03-01-05-02-02-02-15.wav,angry
855,data/custom\03-01-05-02-02-02-16.wav,angry
856,data/custom\03-01-05-02-02-02-17.wav,angry
857,data/custom\03-01-05-02-02-02-18.wav,angry
858,data/custom\03-01-05-02-02-02-19.wav,angry
859,data/custom\03-01-05-02-02-02-20.wav,angry
860,data/custom\03-01-05-02-02-02-21.wav,angry
861,data/custom\03-01-05-02-02-02-22.wav,angry
862,data/custom\03-01-05-02-02-02-23.wav,angry
863,data/custom\03-01-05-02-02-02-24.wav,angry
864,data/custom\03-01-06-01-01-01-01.wav,fear
865,data/custom\03-01-06-01-01-01-02.wav,fear
866,data/custom\03-01-06-01-01-01-03.wav,fear
867,data/custom\03-01-06-01-01-01-04.wav,fear
868,data/custom\03-01-06-01-01-01-05.wav,fear
869,data/custom\03-01-06-01-01-01-06.wav,fear
870,data/custom\03-01-06-01-01-01-07.wav,fear
871,data/custom\03-01-06-01-01-01-08.wav,fear
872,data/custom\03-01-06-01-01-01-09.wav,fear
873,data/custom\03-01-06-01-01-01-10.wav,fear
874,data/custom\03-01-06-01-01-01-11.wav,fear
875,data/custom\03-01-06-01-01-01-12.wav,fear
876,data/custom\03-01-06-01-01-01-13.wav,fear
877,data/custom\03-01-06-01-01-01-14.wav,fear
878,data/custom\03-01-06-01-01-01-15.wav,fear
879,data/custom\03-01-06-01-01-01-16.wav,fear
880,data/custom\03-01-06-01-01-01-17.wav,fear
881,data/custom\03-01-06-01-01-01-18.wav,fear
882,data/custom\03-01-06-01-01-01-19.wav,fear
883,data/custom\03-01-06-01-01-01-20.wav,fear
884,data/custom\03-01-06-01-01-01-21.wav,fear
885,data/custom\03-01-06-01-01-01-22.wav,fear
886,data/custom\03-01-06-01-01-01-23.wav,fear
887,data/custom\03-01-06-01-01-01-24.wav,fear
888,data/custom\03-01-06-01-01-02-01.wav,fear
889,data/custom\03-01-06-01-01-02-02.wav,fear
890,data/custom\03-01-06-01-01-02-03.wav,fear
891,data/custom\03-01-06-01-01-02-04.wav,fear
892,data/custom\03-01-06-01-01-02-05.wav,fear
893,data/custom\03-01-06-01-01-02-06.wav,fear
894,data/custom\03-01-06-01-01-02-07.wav,fear
895,data/custom\03-01-06-01-01-02-08.wav,fear
896,data/custom\03-01-06-01-01-02-09.wav,fear
897,data/custom\03-01-06-01-01-02-10.wav,fear
898,data/custom\03-01-06-01-01-02-11.wav,fear
899,data/custom\03-01-06-01-01-02-12.wav,fear
900,data/custom\03-01-06-01-01-02-13.wav,fear
901,data/custom\03-01-06-01-01-02-14.wav,fear
902,data/custom\03-01-06-01-01-02-15.wav,fear
903,data/custom\03-01-06-01-01-02-16.wav,fear
904,data/custom\03-01-06-01-01-02-17.wav,fear
905,data/custom\03-01-06-01-01-02-18.wav,fear
906,data/custom\03-01-06-01-01-02-19.wav,fear
907,data/custom\03-01-06-01-01-02-20.wav,fear
908,data/custom\03-01-06-01-01-02-21.wav,fear
909,data/custom\03-01-06-01-01-02-22.wav,fear
910,data/custom\03-01-06-01-01-02-23.wav,fear
911,data/custom\03-01-06-01-01-02-24.wav,fear
912,data/custom\03-01-06-01-02-01-01.wav,fear
913,data/custom\03-01-06-01-02-01-02.wav,fear
914,data/custom\03-01-06-01-02-01-03.wav,fear
915,data/custom\03-01-06-01-02-01-04.wav,fear
916,data/custom\03-01-06-01-02-01-05.wav,fear
917,data/custom\03-01-06-01-02-01-06.wav,fear
918,data/custom\03-01-06-01-02-01-07.wav,fear
919,data/custom\03-01-06-01-02-01-08.wav,fear
920,data/custom\03-01-06-01-02-01-09.wav,fear
921,data/custom\03-01-06-01-02-01-10.wav,fear
922,data/custom\03-01-06-01-02-01-11.wav,fear
923,data/custom\03-01-06-01-02-01-12.wav,fear
924,data/custom\03-01-06-01-02-01-13.wav,fear
925,data/custom\03-01-06-01-02-01-14.wav,fear
926,data/custom\03-01-06-01-02-01-15.wav,fear
927,data/custom\03-01-06-01-02-01-16.wav,fear
928,data/custom\03-01-06-01-02-01-17.wav,fear
929,data/custom\03-01-06-01-02-01-18.wav,fear
930,data/custom\03-01-06-01-02-01-19.wav,fear
931,data/custom\03-01-06-01-02-01-20.wav,fear
932,data/custom\03-01-06-01-02-01-21.wav,fear
933,data/custom\03-01-06-01-02-01-22.wav,fear
934,data/custom\03-01-06-01-02-01-23.wav,fear
935,data/custom\03-01-06-01-02-01-24.wav,fear
936,data/custom\03-01-06-01-02-02-01.wav,fear
937,data/custom\03-01-06-01-02-02-02.wav,fear
938,data/custom\03-01-06-01-02-02-03.wav,fear
939,data/custom\03-01-06-01-02-02-04.wav,fear
940,data/custom\03-01-06-01-02-02-05.wav,fear
941,data/custom\03-01-06-01-02-02-06.wav,fear
942,data/custom\03-01-06-01-02-02-07.wav,fear
943,data/custom\03-01-06-01-02-02-08.wav,fear
944,data/custom\03-01-06-01-02-02-09.wav,fear
945,data/custom\03-01-06-01-02-02-10.wav,fear
946,data/custom\03-01-06-01-02-02-11.wav,fear
947,data/custom\03-01-06-01-02-02-12.wav,fear
948,data/custom\03-01-06-01-02-02-13.wav,fear
949,data/custom\03-01-06-01-02-02-14.wav,fear
950,data/custom\03-01-06-01-02-02-15.wav,fear
951,data/custom\03-01-06-01-02-02-16.wav,fear
952,data/custom\03-01-06-01-02-02-17.wav,fear
953,data/custom\03-01-06-01-02-02-18.wav,fear
954,data/custom\03-01-06-01-02-02-19.wav,fear
955,data/custom\03-01-06-01-02-02-20.wav,fear
956,data/custom\03-01-06-01-02-02-21.wav,fear
957,data/custom\03-01-06-01-02-02-22.wav,fear
958,data/custom\03-01-06-01-02-02-23.wav,fear
959,data/custom\03-01-06-01-02-02-24.wav,fear
960,data/custom\03-01-06-02-01-01-01.wav,fear
961,data/custom\03-01-06-02-01-01-02.wav,fear
962,data/custom\03-01-06-02-01-01-03.wav,fear
963,data/custom\03-01-06-02-01-01-04.wav,fear
964,data/custom\03-01-06-02-01-01-05.wav,fear
965,data/custom\03-01-06-02-01-01-06.wav,fear
966,data/custom\03-01-06-02-01-01-07.wav,fear
967,data/custom\03-01-06-02-01-01-08.wav,fear
968,data/custom\03-01-06-02-01-01-09.wav,fear
969,data/custom\03-01-06-02-01-01-10.wav,fear
